
INFO 	2016-04-14 14:16:34 	[preliminary_checks] 	HIC007 found in /users/project/4DGenome/data/4DGenome_metadata.db
TIME 	2016-04-15 00:11:02 	[post_filtering_statistics] 	step time for completion (seconds) = 1576

INFO 	2016-04-15 00:11:04 	[index_contacts] 	indexing /users/project/4DGenome_no_backup/data/hic/samples/HIC007/results/hg38_mmtv/filtered_reads/*filtered_map.tsv
TIME 	2016-04-15 00:48:52 	[index_contacts] 	step time for completion (seconds) = 2268

INFO 	2016-04-15 00:48:54 	[map_to_bam] 	converting MAP to BAM
[bam_sort_core] merging from 50 files...
TIME 	2016-04-15 02:18:27 	[map_to_bam] 	step time for completion (seconds) = 5373

INFO 	2016-04-15 02:18:29 	[downstream_bam] 	perform several downstream analyses
/usr/share/univage/soldierantcluster/spool/node-hp0404/job_scripts/2271635: line 747: 17837 Segmentation fault      (core dumped) $python $SCRIPTS/tadbit_after_bam.py $ibam $flag_excluded $flag_included $flag_perzero $DOWNSTREAM/${sample_id}_ $slots $resolution_ab $resolution_tad &>$step_log
TIME 	2016-04-15 11:25:38 	[downstream_bam] 	step time for completion (seconds) = 32829

INFO 	2016-04-15 11:25:40 	[clean_up] 	deleting the following intermediate files/directories:
INFO 	2016-04-15 11:25:40 	[clean_up] 	/users/project/4DGenome_no_backup/data/hic/samples/HIC007/fastqs_processed
INFO 	2016-04-15 11:25:40 	[clean_up] 	/users/project/4DGenome_no_backup/data/hic/samples/HIC007/mapped_reads
TIME 	2016-04-15 11:25:42 	[clean_up] 	step time for completion (seconds) = 2


