
INFO 	2016-04-14 15:44:28 	[preliminary_checks] 	HIC014 found in /users/project/4DGenome/data/4DGenome_metadata.db
INFO 	2016-04-14 17:49:13 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-04-14 17:49:14 	[trim_reads_trimmomatic] 	reads after trimming = 302061588
INFO 	2016-04-14 17:49:42 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-04-14 17:49:42 	[trim_reads_trimmomatic] 	trimmed reads are in /users/project/4DGenome_no_backup/data/hic/samples/HIC014/fastqs_processed/trimmomatic/paired_end
INFO 	2016-04-14 17:49:42 	[trim_reads_trimmomatic] 	unpaired reads are deleted
TIME 	2016-04-14 17:49:43 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 6933

INFO 	2016-04-14 17:49:48 	[align_and_merge] 	species = Homo_sapiens
INFO 	2016-04-14 17:49:48 	[align_and_merge] 	assembly version = hg38_mmtv
INFO 	2016-04-14 17:49:48 	[align_and_merge] 	restriction enzyme = DpnII
INFO 	2016-04-14 17:49:48 	[align_and_merge] 	read length = 101
INFO 	2016-04-14 17:49:48 	[align_and_merge] 	genome reference FASTA file found at /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv.fa
INFO 	2016-04-14 17:49:48 	[align_and_merge] 	mapping, processing reads according to restriction enzyme fragments and merging aligments for read1 and read2...
INFO 	2016-04-15 05:02:21 	[align_and_merge] 	output saved in /users/project/4DGenome_no_backup/data/hic/samples/HIC014/logs/hg38_mmtv/HIC014_align_and_merge_paired_end.log
TIME 	2016-04-15 05:04:48 	[align_and_merge] 	step time for completion (seconds) = 40504

INFO 	2016-04-15 05:05:08 	[post_mapping_statistics] 	generating post mapping descriptive statistics plots...
INFO 	2016-04-15 05:50:11 	[post_mapping_statistics] 	fraction of reads mapped read1 = 0.861214650702
INFO 	2016-04-15 05:50:11 	[post_mapping_statistics] 	fraction of reads mapped read2 = 0.708795879733
INFO 	2016-04-15 05:50:11 	[post_mapping_statistics] 	number of pairs in which both read1 and read2 are mapped = 178212419
INFO 	2016-04-15 05:50:11 	[post_mapping_statistics] 	counts-to-distance slope = -1.17341990081
TIME 	2016-04-15 05:50:21 	[post_mapping_statistics] 	step time for completion (seconds) = 2714

INFO 	2016-04-15 05:50:44 	[reads_filtering] 	filtering reads based on multiple quality parameters...
INFO 	2016-04-15 05:50:44 	[reads_filtering] 	filtered reads to be used for subsequent analyses are at /users/project/4DGenome_no_backup/data/hic/samples/HIC014/results/hg38_mmtv/filtered_reads
INFO 	2016-04-15 05:50:44 	[reads_filtering] 	excluded reads due to dangling ends are at /users/project/4DGenome_no_backup/data/hic/samples/HIC014/results/hg38_mmtv/excluded_reads/dangling_ends
INFO 	2016-04-15 05:50:44 	[reads_filtering] 	excluded reads due to self circle are at /users/project/4DGenome_no_backup/data/hic/samples/HIC014/results/hg38_mmtv/excluded_reads/self_circle
INFO 	2016-04-15 05:50:44 	[reads_filtering] 	summary of excluded reads at /users/project/4DGenome_no_backup/data/hic/samples/HIC014/results/hg38_mmtv/excluded_reads/summary_excluded_per_filter
INFO 	2016-04-15 06:13:32 	[reads_filtering] 	numbers and fractions of filtered and excluded reads added to the metadata
TIME 	2016-04-15 06:15:42 	[reads_filtering] 	step time for completion (seconds) = 1520

INFO 	2016-04-15 06:15:45 	[post_filtering_statistics] 	generating post filtering descriptive statistics plots... saved at /users/project/4DGenome_no_backup/data/hic/samples/HIC014/plots/hg38_mmtv/post_filtering_statistics:
INFO 	2016-04-15 06:15:45 	[post_filtering_statistics] 	- filtered reads: sequencing coverage along chromosomes, coverage values and interaction matrix
INFO 	2016-04-15 06:15:45 	[post_filtering_statistics] 	- dangling ends: sequencing coverage along chromosomes and coverage values
INFO 	2016-04-15 06:15:45 	[post_filtering_statistics] 	- self-circle ends: sequencing coverage along chromosomes and coverage values
TIME 	2016-04-15 06:47:37 	[post_filtering_statistics] 	step time for completion (seconds) = 1912

INFO 	2016-04-15 06:47:40 	[index_contacts] 	indexing /users/project/4DGenome_no_backup/data/hic/samples/HIC014/results/hg38_mmtv/filtered_reads/*filtered_map.tsv
TIME 	2016-04-15 07:37:43 	[index_contacts] 	step time for completion (seconds) = 3003

INFO 	2016-04-15 07:37:45 	[map_to_bam] 	converting MAP to BAM
[bam_sort_core] merging from 66 files...
TIME 	2016-04-15 09:33:41 	[map_to_bam] 	step time for completion (seconds) = 6956

INFO 	2016-04-15 09:33:43 	[downstream_bam] 	perform several downstream analyses
TIME 	2016-04-15 22:34:39 	[downstream_bam] 	step time for completion (seconds) = 46856

INFO 	2016-04-15 22:34:40 	[clean_up] 	deleting the following intermediate files/directories:
INFO 	2016-04-15 22:34:40 	[clean_up] 	/users/project/4DGenome_no_backup/data/hic/samples/HIC014/fastqs_processed
INFO 	2016-04-15 22:34:40 	[clean_up] 	/users/project/4DGenome_no_backup/data/hic/samples/HIC014/mapped_reads
TIME 	2016-04-15 22:34:41 	[clean_up] 	step time for completion (seconds) = 1


