
INFO 	2016-04-14 12:41:04 	[preliminary_checks] 	HIC001 found in /users/project/4DGenome/data/4DGenome_metadata.db
INFO 	2016-04-14 21:49:19 	[post_mapping_statistics] 	counts-to-distance slope = -1.12228133379
TIME 	2016-04-14 21:49:30 	[post_mapping_statistics] 	step time for completion (seconds) = 2226

INFO 	2016-04-14 21:49:50 	[reads_filtering] 	filtering reads based on multiple quality parameters...
INFO 	2016-04-14 21:49:50 	[reads_filtering] 	filtered reads to be used for subsequent analyses are at /users/project/4DGenome_no_backup/data/hic/samples/HIC001/results/hg38_mmtv/filtered_reads
INFO 	2016-04-14 21:49:50 	[reads_filtering] 	excluded reads due to dangling ends are at /users/project/4DGenome_no_backup/data/hic/samples/HIC001/results/hg38_mmtv/excluded_reads/dangling_ends
INFO 	2016-04-14 21:49:50 	[reads_filtering] 	excluded reads due to self circle are at /users/project/4DGenome_no_backup/data/hic/samples/HIC001/results/hg38_mmtv/excluded_reads/self_circle
INFO 	2016-04-14 21:49:50 	[reads_filtering] 	summary of excluded reads at /users/project/4DGenome_no_backup/data/hic/samples/HIC001/results/hg38_mmtv/excluded_reads/summary_excluded_per_filter
INFO 	2016-04-14 22:08:10 	[reads_filtering] 	numbers and fractions of filtered and excluded reads added to the metadata
TIME 	2016-04-14 22:09:32 	[reads_filtering] 	step time for completion (seconds) = 1200

INFO 	2016-04-14 22:09:34 	[post_filtering_statistics] 	generating post filtering descriptive statistics plots... saved at /users/project/4DGenome_no_backup/data/hic/samples/HIC001/plots/hg38_mmtv/post_filtering_statistics:
INFO 	2016-04-14 22:09:34 	[post_filtering_statistics] 	- filtered reads: sequencing coverage along chromosomes, coverage values and interaction matrix
INFO 	2016-04-14 22:09:34 	[post_filtering_statistics] 	- dangling ends: sequencing coverage along chromosomes and coverage values
INFO 	2016-04-14 22:09:34 	[post_filtering_statistics] 	- self-circle ends: sequencing coverage along chromosomes and coverage values
TIME 	2016-04-14 22:33:53 	[post_filtering_statistics] 	step time for completion (seconds) = 1459

INFO 	2016-04-14 22:33:55 	[index_contacts] 	indexing /users/project/4DGenome_no_backup/data/hic/samples/HIC001/results/hg38_mmtv/filtered_reads/*filtered_map.tsv
TIME 	2016-04-14 23:09:02 	[index_contacts] 	step time for completion (seconds) = 2107

INFO 	2016-04-14 23:09:04 	[map_to_bam] 	converting MAP to BAM
[bam_sort_core] merging from 53 files...
TIME 	2016-04-15 00:35:43 	[map_to_bam] 	step time for completion (seconds) = 5199

INFO 	2016-04-15 00:35:46 	[downstream_bam] 	perform several downstream analyses
TIME 	2016-04-15 13:18:43 	[downstream_bam] 	step time for completion (seconds) = 45777

INFO 	2016-04-15 13:18:45 	[clean_up] 	deleting the following intermediate files/directories:
INFO 	2016-04-15 13:18:45 	[clean_up] 	/users/project/4DGenome_no_backup/data/hic/samples/HIC001/fastqs_processed
INFO 	2016-04-15 13:18:45 	[clean_up] 	/users/project/4DGenome_no_backup/data/hic/samples/HIC001/mapped_reads
TIME 	2016-04-15 13:18:47 	[clean_up] 	step time for completion (seconds) = 2


